State,County,TotalVotes,Men,TotalPop,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingPop,total_votes_by_state,non_voters
Idaho,Clearwater County,4419,4742,8533,3791,3.9,91,0.2,2.1,0.5,0.4,7079,868153,2660
Idaho,Custer County,2739,2164,4141,1977,4,92.2,0,1.1,0,0,3455,868153,716
Idaho,Elmore County,10205,13651,26232,12581,16.4,73.3,2.9,1.4,3.1,0.2,18120,868153,7915
Idaho,Franklin County,6664,6686,13120,6434,6.7,91.3,0.3,0.6,0,0.1,8334,868153,1670
Idaho,Fremont County,6719,6685,12889,6204,12.5,85.1,0.2,0.3,0.1,0.2,8910,868153,2191
Idaho,Gem County,9958,8331,16850,8519,8.3,88,0,0.9,0.7,0,12405,868153,2447
Idaho,Gooding County,6050,7737,15110,7373,28.8,68.1,0.1,1.1,0.5,0.2,9492,868153,3442
Idaho,Idaho County,9602,8509,16275,7766,3.2,91.3,0.1,2.9,0.3,0.1,12979,868153,3377
Idaho,Jefferson County,14173,13911,27410,13499,10.4,87.1,0.1,0.3,0.3,0.2,17048,868153,2875
Idaho,Jerome County,7812,11619,23039,11420,34.5,63.1,0.1,0.3,0.4,0.3,13067,868153,5255
Idaho,Kootenai County,89878,74161,150128,75967,4.4,91,0.4,1.3,0.7,0.1,113785,868153,23907
Idaho,Latah County,20593,19813,38697,18884,4.2,89.4,0.7,0.8,2.6,0,30041,868153,9448
Idaho,Lemhi County,4738,3906,7755,3849,3.2,93.3,0.2,0.6,0.2,0,6298,868153,1560
Idaho,Lewis County,1870,1918,3824,1906,4.3,85.6,0.1,6.8,0.8,0,2893,868153,1023
Idaho,Lincoln County,1940,2735,5296,2561,29.8,67.3,0,0.5,0.2,0,3087,868153,1147
Idaho,Madison County,17112,19272,38241,18969,7.1,89,0.6,0,1.1,0.1,26874,868153,9762
Idaho,Minidoka County,7993,10304,20448,10144,34.4,63.1,0.2,0.5,0.4,0,12501,868153,4508
Idaho,Nez Perce County,20967,19811,40014,20203,3.7,87.2,0.4,5.4,0.9,0.1,31160,868153,10193
Idaho,Oneida County,2451,2136,4284,2148,4.2,93.7,0.1,0.4,0,0,2965,868153,514
Idaho,Owyhee County,4742,5817,11384,5567,26.6,68.2,0.1,3.1,0.2,0,7422,868153,2680
Idaho,Payette County,11293,11451,22839,11388,17,78.8,0.4,0.6,0.6,0,15793,868153,4500
Idaho,Power County,3086,3951,7667,3716,32.9,62.5,0.3,3.4,0,0,4857,868153,1771
Idaho,Shoshone County,6049,6245,12490,6245,3.4,91.8,0.3,2.2,0.5,0,9871,868153,3822
Idaho,Teton County,6347,5692,10776,5084,17,81.1,0.2,0.2,0.1,0,7158,868153,811
Idaho,Twin Falls County,36680,40454,82248,41794,15.6,80.2,0.6,0.8,1.6,0.1,55350,868153,18670
Idaho,Valley County,7063,5148,10104,4956,4.4,94.7,0.1,0.2,0.1,0,8201,868153,1138
Idaho,Washington County,5351,4940,9996,5056,17.2,78.7,0,0.8,1,0,7142,868153,1791
Illinois,Adams County,32202,32698,66787,34089,1.5,92,3.9,0.2,0.8,0.1,51303,7258430,19101
Illinois,Alexander County,3010,3258,6776,3518,1,61.8,34.6,0.6,0.2,0,5100,7258430,2090
Illinois,Bond County,1160,8767,17034,8267,3.5,87.8,6.1,0.2,1.2,0,13473,7258430,12313
Illinois,Boone County,22910,26755,53638,26883,21,74,2.1,0.3,1.2,0,36775,7258430,13865
Illinois,Brown County,2604,4360,6791,2431,3.6,73.6,21.3,0,0.6,0,5636,7258430,3032
Illinois,Bureau County,18093,16506,33619,17113,8.8,88.4,0.8,0.1,0.8,0,25556,7258430,7463
Illinois,Calhoun County,2827,2453,4897,2444,1.1,96.7,0.3,0.1,0.9,0,3855,7258430,1028
Illinois,Carroll County,1062,7288,14704,7416,3.6,93.4,1.2,0.1,0.7,0,11737,7258430,10675
Illinois,Cass County,5603,6529,12880,6351,18.8,76.2,3.9,0,0.3,0,8802,7258430,3199
Illinois,Champaign County,101437,103843,207946,104103,5.7,68.3,13,0.1,10.3,0.1,152566,7258430,51129
Illinois,Christian County,16962,17040,33562,16522,1.6,95.2,1.6,0.3,0.6,0.1,26386,7258430,9424
Illinois,Clark County,8656,7827,15924,8097,1.5,96.7,0.3,0.1,0.4,0,12161,7258430,3505
Illinois,Clay County,6971,6602,13393,6791,1.4,96.4,0.7,0.1,0.7,0,10402,7258430,3431
Illinois,Clinton County,17465,19549,37640,18091,3.1,91.6,3.5,0.3,0.6,0,29305,7258430,11840
Illinois,Coles County,21851,25395,52540,27145,2.4,91,3.8,0.2,1.2,0,42302,7258430,20451
Illinois,Cook County,2417649,2540704,5238541,2697837,25.1,42.7,23.4,0.1,6.9,0,3538445,7258430,1120796
Illinois,Crawford County,9574,10067,19214,9147,2.9,91,4.1,0.1,0.4,0,15335,7258430,5761
Illinois,Cumberland County,6100,5453,10899,5446,1.1,96.7,0.1,0.2,0.3,0.1,8386,7258430,2286
Illinois,DeKalb County,43345,51739,104473,52734,10.8,77.6,7.1,0,2.4,0,77267,7258430,33922
Illinois,De Witt County,7552,8085,16176,8091,2.6,89.1,0.4,0.2,0.1,0.2,12510,7258430,4958
Illinois,Douglas County,8970,9780,19830,10050,7.2,90.5,0.3,0.3,0.7,0.1,14422,7258430,5452
Illinois,DuPage County,474506,457327,931826,474499,14.1,67.9,4.6,0.1,11.3,0,646717,7258430,172211
Illinois,Edgar County,8656,8643,17603,8960,1.1,97.2,0.6,0.2,0.4,0,13800,7258430,5144
Illinois,Edwards County,3670,3218,6570,3352,1.3,96.7,0.4,0,0.9,0,5022,7258430,1352
Illinois,Effingham County,17654,17021,34164,17143,1.9,96,0.6,0.1,0.2,0,25756,7258430,8102
Illinois,Fayette County,10033,11751,21980,10229,1.7,91.8,5.1,0.3,0.5,0,17374,7258430,7341
Illinois,Ford County,6997,6647,13470,6823,3,94.3,0.9,0.4,0.5,0,10284,7258430,3287
Illinois,Franklin County,20497,19302,39302,20000,1.6,96,0.6,0.2,0.5,0.1,30423,7258430,9926
Illinois,Fulton County,17278,18673,35733,17060,2.9,92,3.8,0.1,0.2,0,28106,7258430,10828
Illinois,Gallatin County,2980,2475,5226,2751,1.1,95.8,0.3,0.5,0.3,0,4100,7258430,1120
Illinois,Greene County,6137,6682,13311,6629,0.4,96.7,1.3,0.2,0.2,0,10415,7258430,4278
Illinois,Grundy County,26400,25154,50333,25179,9.4,87.1,1.3,0,0.7,0,36895,7258430,10495
Illinois,Hamilton County,4588,4045,8259,4214,0.3,98.9,0.6,0.1,0.1,0,6401,7258430,1813
Illinois,Hancock County,9121,9083,18264,9181,1.4,96.3,0.7,0,0.4,0,14321,7258430,5200
Illinois,Hardin County,2514,2171,4161,1990,1.8,93.1,3.8,0.2,0.1,0,3435,7258430,921
Illinois,Henderson County,3885,3404,6927,3523,1.5,96.3,0.1,0.3,0.7,0,5584,7258430,1699
Illinois,Henry County,24559,24610,49649,25039,5.5,90.8,1.8,0.1,0.6,0,37891,7258430,13332
Illinois,Iroquois County,14348,13878,28457,14579,6.6,90.3,1.1,0,0.4,0,21723,7258430,7375
Illinois,Jackson County,27180,29460,59115,29655,4.3,74.5,14.5,0.2,3.4,0,46322,7258430,19142
Illinois,Jasper County,5643,4776,9608,4832,1.5,97.2,0.4,0.1,0,0,7271,7258430,1628
Illinois,Jefferson County,18631,19691,38358,18667,2.4,85.8,8.5,0.1,1.1,0,29684,7258430,11053
Illinois,Jersey County,12076,10855,22215,11360,1.3,96.1,0.5,0.1,0.4,0.1,17308,7258430,5232
Illinois,Jo Daviess County,11314,11081,22046,10965,2.9,94.9,0.4,0.2,0.5,0.1,17502,7258430,6188
Illinois,Johnson County,6442,7342,12899,5557,3.3,84.7,11.1,0.1,0.1,0,10465,7258430,4023
Illinois,Kane County,220744,263392,529402,266010,31.6,57.6,5.4,0.1,3.9,0,334189,7258430,113445
Illinois,Kankakee County,47156,54425,110801,56376,10.1,72.2,15.1,0.2,1,0,81059,7258430,33903
Illinois,Kendall County,59861,60801,122933,62132,17.6,71.2,6.4,0.1,3.2,0,82182,7258430,22321
Illinois,Knox County,25236,26079,51374,25295,5.5,83.4,8.4,0,1,0,40401,7258430,15165
Illinois,Lake County,334925,351847,704476,352629,21.1,62.8,6.6,0.1,7.1,0,466915,7258430,131990
Illinois,LaSalle County,54372,55819,111151,55332,9.3,86.1,2.5,0.2,0.8,0,84953,7258430,30581
Illinois,Lawrence County,6688,9034,16457,7423,3.8,84.6,8.6,0.3,0.4,0,13094,7258430,6406
Illinois,Lee County,16895,18375,34670,16295,5.9,86.7,5.2,0.2,0.7,0.1,27211,7258430,10316
Illinois,Livingston County,5933,18890,36812,17922,4.4,89.2,4,0,0.7,0,28367,7258430,22434
Illinois,Logan County,13117,14420,29488,15068,3.4,86.5,6.7,0.1,0.8,0,23661,7258430,10544
Illinois,McDonough County,13084,15563,31597,16034,2.7,88.2,4.8,0.2,2.2,0,25591,7258430,12507
Illinois,McHenry County,159365,153503,308043,154540,12.5,81.9,1.2,0.1,2.7,0,219900,7258430,60535
Illinois,McLean County,89415,84327,173231,88904,4.7,79.8,8,0.1,5.1,0,128081,7258430,38666
Illinois,Macon County,45131,51439,107587,56148,2.2,76.7,13.9,0.3,1.1,0,82397,7258430,37266
Illinois,Macoupin County,24534,22691,45960,23269,1.1,96.3,0.8,0.1,0.4,0,35992,7258430,11458
Illinois,Madison County,129785,129987,266153,136166,3.1,85.5,8.4,0.2,0.9,0,204598,7258430,74813
Illinois,Marion County,18728,18781,38305,19524,1.9,91.5,3.4,0.2,0.7,0,29331,7258430,10603
Illinois,Marshall County,6557,5938,11925,5987,3.1,94.9,0.4,0.1,0.3,0.2,9433,7258430,2876
Illinois,Mason County,2476,6948,13904,6956,1,96.7,0.6,0.1,0.2,0,10973,7258430,8497
Illinois,Massac County,6803,7017,14594,7577,2.7,88.7,6.1,0.1,0.2,0,11338,7258430,4535
Illinois,Menard County,6516,6080,12416,6336,1.4,95.8,0.5,0.1,0.3,0.4,9611,7258430,3095
Illinois,Mercer County,9326,7830,15794,7964,2.2,95.8,0.6,0.1,0.3,0,12309,7258430,2983
Illinois,Monroe County,19258,16585,33739,17154,1.5,96.5,0.4,0.1,0.7,0,25840,7258430,6582
Illinois,Montgomery County,14217,15199,29173,13974,1.7,90.9,6,0.2,0.1,0,23245,7258430,9028
Illinois,Morgan County,16167,17319,34442,17123,2.3,89,6.1,0.2,0.7,0,27373,7258430,11206
Illinois,Moultrie County,6879,7173,14711,7538,1.2,97,0.6,0.2,0.2,0,10936,7258430,4057
Illinois,Ogle County,26350,25702,51619,25917,9.8,87.3,1.1,0.1,0.5,0,38463,7258430,12113
Illinois,Peoria County,82264,90211,186145,95934,4.6,70.4,17.4,0.2,3.9,0,136050,7258430,53786
Illinois,Perry County,10817,11832,21467,9635,3,86.3,8.7,0.3,0.6,0,17213,7258430,6396
Illinois,Piatt County,9044,8122,16433,8311,1.3,92.7,1.1,0.1,0.4,0,12610,7258430,3566
Illinois,Pike County,7690,7907,15930,8023,1.3,95.5,1.6,0.2,0.3,0,12350,7258430,4660
Illinois,Pope County,2386,2322,4360,2038,1.9,90.5,4.9,0.2,1,0,3649,7258430,1263
Illinois,Pulaski County,3260,2760,5691,2931,2.1,63.6,30.5,0.2,0.3,0,4423,7258430,1163
Illinois,Putnam County,3345,2957,5771,2814,5.3,92.4,0.3,0,0.4,0,4532,7258430,1187
Illinois,Randolph County,15565,18235,32829,14594,3.1,85,10.6,0.1,0.4,0,26298,7258430,10733
Illinois,Richland County,7710,7919,15953,8034,1.7,95.6,0.4,0.3,0.7,0,12282,7258430,4572
Illinois,Rock Island County,64602,72053,146205,74152,12.6,72.6,9.6,0.2,2.4,0,107083,7258430,42481
Illinois,St. Clair County,121541,127649,264433,136784,3.9,62.1,29.7,0.2,1.4,0,198051,7258430,76510
Illinois,Saline County,12471,12028,24430,12402,1.7,91.6,3.4,0.1,0.7,0,18981,7258430,6510
Illinois,Sangamon County,108902,95103,198134,103031,2.2,80.8,12.6,0.1,1.9,0,150067,7258430,41165
Illinois,Schuyler County,3908,3894,7181,3287,0.3,93.4,5.5,0,0,0,5826,7258430,1918
Illinois,Scott County,2867,2503,5109,2606,1.2,97.2,0.1,0.5,0.1,0.1,3948,7258430,1081
Illinois,Shelby County,11901,10885,21906,11021,1,97.4,0.7,0.2,0.4,0,17142,7258430,5241
Illinois,Stark County,2999,2739,5551,2812,1.4,96.1,0.7,0,0.8,0,4295,7258430,1296
Illinois,Stephenson County,21446,22183,45839,23656,3.6,83.3,9.5,0.1,0.8,0,35464,7258430,14018
Illinois,Tazewell County,64441,66456,134695,68239,2.2,94.2,1.2,0.1,1,0,102624,7258430,38183
Illinois,Union County,8896,8712,17267,8555,5,91.4,0.7,0,0.2,0,13300,7258430,4404
Illinois,Vermilion County,33748,39325,79207,39882,4.8,78.8,13.9,0.3,0.9,0,59217,7258430,25469
Illinois,Wabash County,5992,5684,11568,5884,2,94.9,0.8,0.1,1.2,0,8845,7258430,2853
Illinois,Warren County,7792,8439,17429,8990,9.2,84.4,2.8,0,2.3,0,12860,7258430,5068
Illinois,Washington County,8163,7182,14260,7078,1.4,96.2,0.5,0.3,0.4,0.1,11132,7258430,2969
Illinois,Wayne County,9125,8209,16569,8360,1.4,96.4,0.6,0.2,0.4,0,12757,7258430,3632
Illinois,White County,8055,6957,14186,7229,1.4,96.6,0.4,0.1,0.7,0.1,10948,7258430,2893
Illinois,Whiteside County,27910,27990,56823,28833,11.8,84.9,1.6,0.1,0.5,0.1,43198,7258430,15288
Illinois,Will County,328279,341719,687727,346008,16.8,64.7,11,0.1,5.2,0,472786,7258430,144507
Illinois,Williamson County,31875,33646,67477,33831,2.5,90.1,4,0.2,1,0,52191,7258430,20316
Illinois,Winnebago County,119319,140454,287512,147058,12.2,70.2,12.4,0.1,2.5,0,208295,7258430,88976
Illinois,Woodford County,19789,19374,38942,19568,1.7,95.7,0.6,0.1,0.8,0,29137,7258430,9348
Illinois,Cook Suburbs,1221698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7258430,NA
Indiana,Adams County,14209,17361,35018,17657,4.4,93.7,0.9,0,0.4,0,23929,3034614,9720
Indiana,Allen County,169082,179414,367747,188333,7.2,74.6,11.3,0.2,3.5,0,260663,3034614,91581
Indiana,Bartholomew County,36235,40688,81024,40336,6.5,83.2,1.7,0.2,6.3,0.1,55538,3034614,19303
Indiana,Benton County,4114,4349,8685,4336,5.1,92.8,0.9,0,0.2,0,6417,3034614,2303
Indiana,Blackford County,5350,6047,12214,6167,1.5,96,0.2,0.2,0.5,0,9477,3034614,4127
Indiana,Boone County,38520,31211,63013,31802,2.7,91.6,1.6,0.2,2.6,0,44927,3034614,6407
Indiana,Brown County,8981,7439,15007,7568,1.6,95.9,0.5,0,0.7,0,12173,3034614,3192
Indiana,Carroll County,9510,9980,19994,10014,3.9,94.2,0.5,0.2,0.1,0,15134,3034614,5624
Indiana,Cass County,15198,19091,38248,19157,14.6,81,1.4,0.3,1.5,0,26823,3034614,11625
Indiana,Clark County,57869,55952,114893,58941,5.3,83.9,6.7,0.1,0.7,0,86607,3034614,28738
Indiana,Clay County,12267,12903,26375,13472,1.3,96.4,0.4,0.1,0.3,0,20216,3034614,7949
Indiana,Clinton County,12949,16044,32455,16411,15.2,83,0.6,0.2,0.3,0.1,22209,3034614,9260
Indiana,Crawford County,4944,5355,10598,5243,1.5,96.4,0.2,0.6,0,0,8247,3034614,3303
Indiana,Daviess County,11954,16600,32777,16177,4.8,92.3,1.6,0,0.2,0,22578,3034614,10624
Indiana,Dearborn County,25383,24774,49564,24790,1.2,96.3,0.8,0.2,0.4,0,37838,3034614,12455
Indiana,Decatur County,12235,13112,26480,13368,1.9,94.9,0.7,0.1,1.6,0,19799,3034614,7564
Indiana,DeKalb County,19628,21161,42524,21363,2.8,95.1,0.2,0.1,0.3,0,31716,3034614,12088
Indiana,Delaware County,48191,55903,115938,60035,2.3,87.1,7.1,0.1,1.3,0,92417,3034614,44226
Indiana,Dubois County,21770,21223,42379,21156,7.1,91.2,0.6,0.1,0.6,0,31012,3034614,9242
Indiana,Elkhart County,74425,100359,202924,102565,15.4,75.3,5.4,0.1,1,0,135371,3034614,60946
Indiana,Fayette County,10136,11562,23426,11864,1,95.8,2.5,0,0.1,0,18189,3034614,8053
Indiana,Floyd County,41802,37092,76481,39389,3.1,88.3,5.2,0.4,1.1,0,58027,3034614,16225
Indiana,Fountain County,7986,8272,16620,8348,2.4,95.6,0.4,0.2,0.1,0,12781,3034614,4795
Indiana,Franklin County,12000,11415,22835,11420,1.1,98.4,0.2,0,0.3,0,17231,3034614,5231
Indiana,Fulton County,9147,9992,20296,10304,5,92.3,1,0.5,0.3,0.1,15098,3034614,5951
Indiana,Gibson County,16161,16841,33596,16755,1.5,94.2,2,0.1,0.3,0,25458,3034614,9297
Indiana,Grant County,27159,32360,67615,35255,4.1,85.3,7.1,0.2,0.9,0,53207,3034614,26048
Indiana,Greene County,14784,16040,32431,16391,1.3,96.8,0.2,0,0.4,0,25096,3034614,10312
Indiana,Hamilton County,193999,151395,309687,158292,3.8,84.5,3.6,0.1,5.7,0,212065,3034614,18066
Indiana,Hancock County,42911,35716,72776,37060,2.2,93,1.9,0.1,0.8,0,54544,3034614,11633
Indiana,Harrison County,20236,19790,39450,19660,1.7,95.7,0.2,0.6,0.4,0,30330,3034614,10094
Indiana,Hendricks County,88505,78924,158170,79246,3.6,85.8,6,0.2,2.5,0,114294,3034614,25789
Indiana,Henry County,21160,25252,48649,23397,1.7,93.8,2.3,0.2,0.5,0,38363,3034614,17203
Indiana,Howard County,40630,39889,82457,42568,3.2,85.8,7,0.4,1.3,0,62811,3034614,22181
Indiana,Huntington County,17829,17917,36520,18603,2.2,95.2,0.8,0.3,0.8,0,28186,3034614,10357
Indiana,Jackson County,19238,21861,43779,21918,6.4,89.3,1.1,0.3,1.9,0,31621,3034614,12383
Indiana,Jasper County,15475,16568,33448,16880,5.9,91.7,0.7,0,0.4,0,24860,3034614,9385
Indiana,Jay County,8461,10360,21107,10747,3,95.1,0.3,0.1,0.5,0,15490,3034614,7029
Indiana,Jefferson County,14697,15417,32293,16876,2.6,93,2,0.2,0.8,0,25427,3034614,10730
Indiana,Jennings County,12251,13983,27840,13857,2.3,95.4,1.4,0.2,0.4,0,21010,3034614,8759
Indiana,Johnson County,77618,73340,149359,76019,3.5,90.3,2.3,0.2,2.8,0,108188,3034614,30570
Indiana,Knox County,16011,19265,37763,18498,1.8,92.9,3.1,0.1,0.8,0.1,29524,3034614,13513
Indiana,Kosciusko County,35787,39206,78720,39514,7.9,88.6,0.7,0.2,1,0,57371,3034614,21584
Indiana,LaGrange County,10633,19659,38720,19061,3.9,94.4,0.1,0.1,0.2,0,25367,3034614,14734
Indiana,Lake County,219956,236337,488694,252357,18.4,54.5,23.9,0.2,1.3,0,357080,3034614,137124
Indiana,LaPorte County,49392,57212,110839,53627,6.3,79.9,10.9,0.3,0.6,0,85044,3034614,35652
Indiana,Lawrence County,21025,22621,45669,23048,1.6,95.9,0.3,0.4,0.4,0,35199,3034614,14174
Indiana,Madison County,51806,64805,129641,64836,3.8,85.3,7.5,0.2,0.5,0,99639,3034614,47833
Indiana,Marion County,390854,452538,939964,487426,10.1,56.7,27.2,0.2,2.9,0,653701,3034614,262847
Indiana,Marshall County,19927,23252,46752,23500,9.7,88,0.6,0.1,0.5,0,33572,3034614,13645
Indiana,Martin County,5144,5146,10219,5073,0.4,97.2,0.5,0.7,0.2,0.2,7873,3034614,2729
Indiana,Miami County,14473,19016,36035,17019,3,89.3,5,0.8,0.6,0.1,27982,3034614,13509
Indiana,Monroe County,63151,72005,144436,72431,3.3,84.1,3,0.2,6.3,0,113388,3034614,50237
Indiana,Montgomery County,17198,19432,38288,18856,4.7,92.2,0.8,0.2,0.8,0,28672,3034614,11474
Indiana,Morgan County,36159,34307,69533,35226,1.5,96.3,0.4,0.1,0.7,0,52941,3034614,16782
Indiana,Newton County,6591,7041,14056,7015,6.1,91.5,0.1,0.1,0.6,0,10553,3034614,3962
Indiana,Noble County,19190,23797,47421,23624,10.2,87.6,0.4,0,0.6,0,33993,3034614,14803
Indiana,Ohio County,3186,2967,5911,2944,1,96.7,1.3,0.1,0.3,0,4744,3034614,1558
Indiana,Orange County,8832,9687,19623,9936,1.4,95.6,1.3,0.1,0.5,0,14873,3034614,6041
Indiana,Owen County,9904,10629,20957,10328,1.2,96.4,0.4,0.3,0.5,0,16349,3034614,6445
Indiana,Parke County,7011,8178,17062,8884,1.5,94.8,1,0.2,0,0.5,13298,3034614,6287
Indiana,Perry County,8722,10336,19229,8893,1.3,94.3,2.7,0.2,0.3,0,15055,3034614,6333
Indiana,Pike County,6220,6256,12471,6215,0.5,96.8,1,0,1,0,9635,3034614,3415
Indiana,Porter County,86524,82696,167391,84695,9.6,84,3.3,0.2,1.4,0.1,126844,3034614,40320
Indiana,Posey County,13236,12776,25599,12823,1.1,96.2,1.5,0,0.4,0,19803,3034614,6567
Indiana,Pulaski County,5806,6458,12761,6303,2.9,94.6,0.4,0.1,0.6,0,9794,3034614,3988
Indiana,Putnam County,16597,19747,37543,17796,2.5,91.9,3.1,0.2,1,0,29794,3034614,13197
Indiana,Randolph County,11070,12278,25203,12925,3.3,93.9,0.7,0,0.2,0,18970,3034614,7900
Indiana,Ripley County,14271,14065,28372,14307,1.8,95.6,0.5,0.5,1,0,21341,3034614,7070
Indiana,Rush County,7932,8223,16765,8542,1.5,96.1,1.4,0,0.1,0,12873,3034614,4941
Indiana,St. Joseph County,115238,130472,268613,138141,8.3,73.6,12.8,0.3,2.1,0.1,195212,3034614,79974
Indiana,Scott County,10161,11628,23722,12094,2.1,95.8,0.3,0.2,0.4,0,18050,3034614,7889
Indiana,Shelby County,19991,21933,44339,22406,4,92.6,1,0.1,0.7,0,33376,3034614,13385
Indiana,Spencer County,10769,10431,20610,10179,2.9,95.1,0.6,0.2,0.2,0.1,15846,3034614,5077
Indiana,Starke County,10290,11295,22966,11671,3.5,94.5,0.3,0.1,0.5,0,17420,3034614,7130
Indiana,Steuben County,16162,17441,34459,17018,3.5,94,0.2,0.1,0.5,0,26700,3034614,10538
Indiana,Sullivan County,8994,11235,20900,9665,1.7,92.1,3.7,0.2,0.8,0,16648,3034614,7654
Indiana,Switzerland County,4154,5497,10617,5120,1.4,95.7,0.8,0,0.5,0,7897,3034614,3743
Indiana,Tippecanoe County,71448,94992,186081,91089,8.1,77,4.7,0.1,8,0,131956,3034614,60508
Indiana,Tipton County,8116,7632,15290,7658,2.6,95.3,0.2,0,0,0.4,11962,3034614,3846
Indiana,Union County,3483,3658,7225,3567,0,95.8,0.1,0,0.5,0,5542,3034614,2059
Indiana,Vanderburgh County,77662,87869,181831,93962,2.5,84.1,9.1,0.2,1.2,0.1,139528,3034614,61866
Indiana,Vermillion County,7481,7716,15644,7928,1.1,96.8,0.4,0.3,0.2,0,12079,3034614,4598
Indiana,Vigo County,43594,54651,107723,53072,2.6,85.8,6.2,0.2,1.9,0,83521,3034614,39927
Indiana,Wabash County,14573,15568,31848,16280,2.5,94.5,0.9,0.7,0.2,0,24832,3034614,10259
Indiana,Warren County,4472,4124,8269,4145,1.5,96.5,0.5,0.2,0,0,6418,3034614,1946
Indiana,Warrick County,33829,30490,61581,31091,1.8,92.8,1.6,0.2,2.5,0,45709,3034614,11880
Indiana,Washington County,12139,13783,27807,14024,1.3,96.9,0.1,0.3,0.2,0,21238,3034614,9099
Indiana,Wayne County,27679,32387,66972,34585,2.8,88.5,5,0.2,1,0,51530,3034614,23851
Indiana,Wells County,14050,13689,27832,14143,2.8,95,0.7,0.2,0.5,0,20806,3034614,6756
Indiana,White County,11166,12185,24279,12094,7.9,89.8,0.4,0.2,0.2,0,17856,3034614,6690
Indiana,Whitley County,17556,16716,33481,16765,1.9,95.7,0.4,0.2,0.4,0,25562,3034614,8006
Iowa,Adair County,4184,3552,7192,3640,1.7,96.6,0.3,0,0.4,0,5572,1691950,1388
Iowa,Adams County,2160,1870,3785,1915,1.2,96.8,0.4,0.1,0.6,0,2992,1691950,832
Iowa,Allamakee County,7462,7098,13940,6842,6.1,91.2,0.9,0.1,0.3,0,10379,1691950,2917
Iowa,Appanoose County,6516,6206,12547,6341,1.8,95.7,0.6,0.1,0.5,0,9739,1691950,3223
Iowa,Audubon County,3420,2814,5711,2897,0.4,97.1,0.4,0,0.5,0,4540,1691950,1120
Iowa,Benton County,14642,12786,25646,12860,1.4,96.6,0.7,0.1,0.3,0,19383,1691950,4741
Iowa,Black Hawk County,66593,65251,132960,67709,4.2,82.2,8.8,0.2,2.1,0.2,100773,1691950,34180
Iowa,Boone County,15340,13280,26381,13101,2.5,94.6,0.4,0.1,0.4,0.7,20197,1691950,4857
Iowa,Bremer County,14546,12195,24741,12546,1.4,95.3,0.9,0.2,1.1,0,19032,1691950,4486
Iowa,Buchanan County,10774,10497,21101,10604,1.5,96.4,0.3,0.3,0.6,0,15351,1691950,4577
Iowa,Buena Vista County,8167,10254,20369,10115,25,61.4,2.6,0,8.9,1.3,12715,1691950,4548
Iowa,Butler County,8098,7402,14822,7420,1.3,96.8,0.2,0.3,0.4,0.1,11356,1691950,3258
Iowa,Calhoun County,5258,5080,9814,4734,1.8,94.8,1.8,0.3,0.3,0,7731,1691950,2473
Iowa,Carroll County,11335,10052,20428,10376,2.4,95.3,1.5,0.1,0.2,0,15339,1691950,4004
Iowa,Cass County,7276,6586,13327,6741,2.4,95.8,0.3,0.1,0.5,0.2,10284,1691950,3008
Iowa,Cedar County,10703,9148,18368,9220,1.9,95.8,0.7,0.2,0.3,0,14182,1691950,3479
Iowa,Cerro Gordo County,24839,21011,43134,22123,4.6,91.2,1.7,0.3,1.1,0,33798,1691950,8959
Iowa,Cherokee County,6518,5804,11577,5773,3.4,94,1,0.4,0.4,0,9046,1691950,2528
Iowa,Chickasaw County,6631,6053,12140,6087,2.2,96.3,0.4,0.3,0.4,0,9149,1691950,2518
Iowa,Clarke County,4670,4600,9267,4667,12.7,84.6,0.1,0,1,0,6627,1691950,1957
Iowa,Clay County,8969,8091,16387,8296,3.3,94,0.2,0,0.5,0,12485,1691950,3516
Iowa,Clayton County,9594,8916,17711,8795,1.9,96.2,1,0.1,0.4,0,13695,1691950,4101
Iowa,Clinton County,24687,23289,47587,24298,3,91.5,2.6,0.4,0.7,0,36207,1691950,11520
Iowa,Crawford County,7154,8878,17131,8253,27.4,67.5,1.2,0.6,1.9,0.1,10873,1691950,3719
Iowa,Dallas County,56022,39934,80864,40930,6.1,86.2,1.3,0.1,4.2,0.1,54705,1691950,-1317
Iowa,Davis County,4102,4360,8834,4474,1.3,97,0.1,0,0.3,0,6238,1691950,2136
Iowa,Decatur County,3804,4074,8105,4031,2.7,93.2,1.7,0.3,0.6,0.2,6251,1691950,2447
Iowa,Delaware County,10003,8659,17326,8667,1.4,97,0.3,0.1,0.3,0,13057,1691950,3054
Iowa,Des Moines County,19956,19534,39876,20342,2.9,88,6,0.2,0.6,0,30397,1691950,10441
Iowa,Dickinson County,11244,8547,17000,8453,1.9,96.1,0.5,0.3,0.4,0,13650,1691950,2406
Iowa,Dubuque County,53926,47757,96571,48814,2.3,91.4,2.8,0,1.3,0.4,73022,1691950,19096
